timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday
30-01-2024,US_East,Compute,173.61,182.78,92.51,99.35,0
30-01-2024,US_East,Storage,113.09,123,22.46,99.78,0
30-01-2024,US_West,Compute,155.39,170.85,82.34,99.49,0
30-01-2024,US_West,Storage,74.06,84.51,14.23,99.34,0
30-01-2024,India_South,Compute,127.96,152.93,61.44,99.72,0
30-01-2024,India_South,Storage,84.24,104.76,17.21,99.56,0
31-01-2024,US_East,Compute,171.85,186.78,87.34,99.92,0
31-01-2024,US_East,Storage,112.53,132.26,23.2,99.24,0
31-01-2024,US_West,Compute,141.97,164.83,70.5,99.6,0
31-01-2024,US_West,Storage,83.35,87.7,16.44,99.31,0
31-01-2024,India_South,Compute,123.84,142.64,67.07,99.72,0
31-01-2024,India_South,Storage,74.34,83.6,15.14,99.98,0
01-02-2024,US_East,Compute,185.08,207.81,99.74,99.17,0
01-02-2024,US_East,Storage,117.11,131.5,22.99,99.92,0
01-02-2024,US_West,Compute,149.66,163.87,73.28,99.96,0
01-02-2024,US_West,Storage,97.34,106.67,20.03,99.33,0
01-02-2024,India_South,Compute,157.52,193.02,85.07,99.1,0
01-02-2024,India_South,Storage,80.09,90.92,16.67,99.49,0
02-02-2024,US_East,Compute,201.02,217.26,105.23,99.73,0
02-02-2024,US_East,Storage,117.21,131.01,24.77,99.28,0
02-02-2024,US_West,Compute,149.85,178.47,73.73,99.33,0
02-02-2024,US_West,Storage,98.27,114.73,19.71,99.86,0
02-02-2024,India_South,Compute,160.94,184.19,84.87,99.36,0
02-02-2024,India_South,Storage,69.9,76.38,13.29,99.41,0
03-02-2024,US_East,Compute,192.34,232.5,94.28,99.25,0
03-02-2024,US_East,Storage,111.94,138.07,23.64,99.68,0
03-02-2024,US_West,Compute,147.22,161.06,70.03,99.57,0
03-02-2024,US_West,Storage,83.98,101.4,16.81,99.89,0
03-02-2024,India_South,Compute,134.05,145.41,67.1,99.56,0
03-02-2024,India_South,Storage,66.48,79.96,12.83,99.18,0
04-02-2024,US_East,Compute,192.63,204.83,105.11,99.37,1
04-02-2024,US_East,Storage,103.5,124.75,21.52,99.07,1
04-02-2024,US_West,Compute,164.76,176.89,88.56,99.71,1
04-02-2024,US_West,Storage,99.99,122.78,21.1,100,1
04-02-2024,India_South,Compute,133.68,153.58,64.05,99.09,1
04-02-2024,India_South,Storage,84.85,89.53,18.48,100,1
05-02-2024,US_East,Compute,183.99,201.62,89.08,99.85,0
05-02-2024,US_East,Storage,99.44,114.49,21.78,99.28,0
05-02-2024,US_West,Compute,162.08,191.28,82.77,99.55,0
05-02-2024,US_West,Storage,93,113.81,18.48,99.85,0
05-02-2024,India_South,Compute,146.67,181.51,70.26,99.56,0
05-02-2024,India_South,Storage,61,71.69,13.04,99.51,0
06-02-2024,US_East,Compute,188.29,224.4,91.34,98.98,0
06-02-2024,US_East,Storage,117.23,145.36,23.47,99.86,0
06-02-2024,US_West,Compute,153.36,163.66,84,99.2,0
06-02-2024,US_West,Storage,71.72,76.25,14.96,99.63,0
06-02-2024,India_South,Compute,121.68,149.92,60.57,99.69,0
06-02-2024,India_South,Storage,103.49,110.74,22.56,98.86,0
07-02-2024,US_East,Compute,177.48,200.1,92.29,99.44,0
07-02-2024,US_East,Storage,132.88,141,26.38,99.54,0
07-02-2024,US_West,Compute,149.37,175.13,72.66,99.81,0
07-02-2024,US_West,Storage,90.76,104.64,18.85,99.27,0
07-02-2024,India_South,Compute,144.49,169.31,73.1,99.84,0
07-02-2024,India_South,Storage,60.05,73.17,11.82,99.27,0
08-02-2024,US_East,Compute,187.3,228.84,90.04,99.45,0
08-02-2024,US_East,Storage,113.79,133.35,22.56,99.21,0
08-02-2024,US_West,Compute,161.2,179.73,76.88,99.98,0
08-02-2024,US_West,Storage,87.03,105.91,17.63,99.71,0
08-02-2024,India_South,Compute,149.05,182.25,74.95,99.56,0
08-02-2024,India_South,Storage,91.91,104.46,17.99,99.29,0
09-02-2024,US_East,Compute,200.89,223.43,100.25,99.84,0
09-02-2024,US_East,Storage,127.05,134.88,27.68,99.16,0
09-02-2024,US_West,Compute,159.87,175.01,76.91,99.32,0
09-02-2024,US_West,Storage,111.42,129.41,24.02,99.27,0
09-02-2024,India_South,Compute,141.83,162.68,71.13,98.91,0
09-02-2024,India_South,Storage,88.19,104.2,17.27,99.16,0
10-02-2024,US_East,Compute,191.98,211.05,100.82,99.46,0
10-02-2024,US_East,Storage,111.12,137.51,23.57,99.99,0
10-02-2024,US_West,Compute,178.36,211.98,92.64,99.08,0
10-02-2024,US_West,Storage,92.32,102.47,18.13,99.76,0
10-02-2024,India_South,Compute,143.62,169.77,74.84,99.74,0
10-02-2024,India_South,Storage,85.34,104.46,17.13,99.86,0
11-02-2024,US_East,Compute,189.04,208.21,97.79,99.63,1
11-02-2024,US_East,Storage,103.81,121.28,20.71,99.53,1
11-02-2024,US_West,Compute,164.52,194.99,82.55,99.6,1
11-02-2024,US_West,Storage,116.25,144.39,22.97,99.54,1
11-02-2024,India_South,Compute,145.33,164.16,79.42,99.56,1
11-02-2024,India_South,Storage,85.95,98.16,17.79,99.77,1
12-02-2024,US_East,Compute,186.53,226.86,88.82,99.15,0
12-02-2024,US_East,Storage,131.34,158.89,28.68,99.32,0
12-02-2024,US_West,Compute,141.87,175.19,75.64,99.69,0
12-02-2024,US_West,Storage,113.63,140.32,24.02,99.7,0
12-02-2024,India_South,Compute,154.82,163.81,78.03,99.24,0
12-02-2024,India_South,Storage,74.89,78.98,14.53,99.4,0
13-02-2024,US_East,Compute,199.23,248.57,99.81,99.67,0
13-02-2024,US_East,Storage,122.23,132.43,25.86,99.54,0
13-02-2024,US_West,Compute,153.7,187.86,82.38,99.56,0
13-02-2024,US_West,Storage,95.11,109.55,19.59,99.39,0
13-02-2024,India_South,Compute,145.25,163.21,69.49,99.43,0
13-02-2024,India_South,Storage,89.77,101.59,17.79,98.94,0
14-02-2024,US_East,Compute,190.81,238.36,95.35,99.43,0
14-02-2024,US_East,Storage,130.93,156.28,26.42,99.06,0
14-02-2024,US_West,Compute,158.59,180.81,83.02,99.77,0
14-02-2024,US_West,Storage,95.79,109.6,19.1,99.42,0
14-02-2024,India_South,Compute,150.36,179.87,82.58,99.66,0
14-02-2024,India_South,Storage,93.3,112.27,18.74,99.39,0
15-02-2024,US_East,Compute,184.33,222.65,94.92,99.59,0
15-02-2024,US_East,Storage,126.21,148.72,24.77,99.11,0
15-02-2024,US_West,Compute,157.11,182.86,84.96,99.36,0
15-02-2024,US_West,Storage,97.6,117.2,19.83,99.73,0
15-02-2024,India_South,Compute,134.1,150.76,70.08,99.7,0
15-02-2024,India_South,Storage,83.94,95.66,18.09,99.84,0
16-02-2024,US_East,Compute,182.52,203.47,95.99,99.79,0
16-02-2024,US_East,Storage,104.8,116.54,22.74,99.57,0
16-02-2024,US_West,Compute,165.02,173.93,86.68,99.29,0
16-02-2024,US_West,Storage,76.22,93.18,16.44,99.37,0
16-02-2024,India_South,Compute,143.03,160.71,72.4,99.42,0
16-02-2024,India_South,Storage,82.49,102.17,16.12,99.77,0
17-02-2024,US_East,Compute,202.98,223.37,101.36,99.86,0
17-02-2024,US_East,Storage,122.15,136.29,25.16,99.69,0
17-02-2024,US_West,Compute,150.01,182.82,79.33,99.49,0
17-02-2024,US_West,Storage,99.09,122.68,20.48,99.6,0
17-02-2024,India_South,Compute,145.94,171.98,69.66,99.52,0
17-02-2024,India_South,Storage,92.73,112.12,19.24,99.58,0
18-02-2024,US_East,Compute,193.61,214.26,101.26,99.31,1
18-02-2024,US_East,Storage,106.7,116.45,22.26,99.6,1
18-02-2024,US_West,Compute,155.3,189.01,77.58,99.32,1
18-02-2024,US_West,Storage,104.99,115.01,21.18,99.49,1
18-02-2024,India_South,Compute,157.42,193.68,85.58,99.68,1
18-02-2024,India_South,Storage,81.07,85.52,16.34,99.72,1
19-02-2024,US_East,Compute,195.84,231.53,93.67,99.28,0
19-02-2024,US_East,Storage,112.84,128.24,23.7,99.7,0
19-02-2024,US_West,Compute,142.92,151.94,72.19,98.9,0
19-02-2024,US_West,Storage,100.28,113.58,20.33,99.54,0
19-02-2024,India_South,Compute,146.58,161.73,74.46,99.54,0
19-02-2024,India_South,Storage,93.09,99.81,19.44,99.88,0
20-02-2024,US_East,Compute,192.45,222.44,104.06,99.09,0
20-02-2024,US_East,Storage,100.48,110.14,21.73,99.41,0
20-02-2024,US_West,Compute,157.25,171,83.81,99.13,0
20-02-2024,US_West,Storage,76.9,86.3,16.58,99.39,0
20-02-2024,India_South,Compute,161.39,198.41,87.57,99.63,0
20-02-2024,India_South,Storage,92.01,97.07,18.52,99.46,0
21-02-2024,US_East,Compute,189.5,209.32,94.31,99.66,0
21-02-2024,US_East,Storage,107.24,128.19,23.25,100,0
21-02-2024,US_West,Compute,149.86,185.3,74.15,99.69,0
21-02-2024,US_West,Storage,88.96,95.88,17.7,99.55,0
21-02-2024,India_South,Compute,151.73,184.1,80.74,99.04,0
21-02-2024,India_South,Storage,80.06,99.52,15.23,99.25,0
22-02-2024,US_East,Compute,190.79,236.47,95.52,99.58,0
22-02-2024,US_East,Storage,136.41,159.26,27.22,99.35,0
22-02-2024,US_West,Compute,177.68,188.07,84.55,99.62,0
22-02-2024,US_West,Storage,88.11,104.22,17.31,99.46,0
22-02-2024,India_South,Compute,131.25,152.21,63.49,99.41,0
22-02-2024,India_South,Storage,85.42,91.54,17.53,99.55,0
23-02-2024,US_East,Compute,199.77,247.51,106.57,99.49,0
23-02-2024,US_East,Storage,109.19,122.43,23.85,100,0
23-02-2024,US_West,Compute,175.41,192.31,83.93,100,0
23-02-2024,US_West,Storage,97.78,111.32,18.91,99.6,0
23-02-2024,India_South,Compute,143.14,175.67,75.82,99.56,0
23-02-2024,India_South,Storage,91.69,102,17.91,99.14,0
24-02-2024,US_East,Compute,191.16,215.95,93.24,99.82,0
24-02-2024,US_East,Storage,128.9,144.71,28.17,99.41,0
24-02-2024,US_West,Compute,164.22,185.33,78.06,99.43,0
24-02-2024,US_West,Storage,106.15,128.42,20.59,99.04,0
24-02-2024,India_South,Compute,150.82,181.57,76.49,99.95,0
24-02-2024,India_South,Storage,82.94,91.13,17.57,99.9,0
25-02-2024,US_East,Compute,197.52,221.2,107.47,99.48,1
25-02-2024,US_East,Storage,116.59,143.81,23.73,99.91,1
25-02-2024,US_West,Compute,159.78,175.05,78.29,100,1
25-02-2024,US_West,Storage,114.96,134.62,24.22,99.37,1
25-02-2024,India_South,Compute,144.29,152.78,77.38,98.96,1
25-02-2024,India_South,Storage,89.55,94.22,17.47,99.53,1
26-02-2024,US_East,Compute,206.57,249.45,102.05,99.98,0
26-02-2024,US_East,Storage,127.59,142.21,26.33,99.82,0
26-02-2024,US_West,Compute,160.86,197.25,81.49,99.15,0
26-02-2024,US_West,Storage,103,112.1,21.37,99.84,0
26-02-2024,India_South,Compute,120.97,129.91,61.24,99.54,0
26-02-2024,India_South,Storage,72.95,90.1,14.68,99.28,0
27-02-2024,US_East,Compute,197.23,234.86,97.53,99.98,0
27-02-2024,US_East,Storage,120.68,146.78,24.25,99.71,0
27-02-2024,US_West,Compute,165.74,174.28,84.63,99.3,0
27-02-2024,US_West,Storage,105.07,130.9,21.43,99.15,0
27-02-2024,India_South,Compute,146.84,168.74,79.99,99.9,0
27-02-2024,India_South,Storage,92.32,102.41,19.05,99.59,0
28-02-2024,US_East,Compute,192.76,221.06,103.58,99.05,0
28-02-2024,US_East,Storage,118.54,124.89,25.59,99.77,0
28-02-2024,US_West,Compute,167.37,176.57,84.51,99.16,0
28-02-2024,US_West,Storage,82.95,102.11,17.92,99.29,0
28-02-2024,India_South,Compute,144.99,170.43,72.53,99.47,0
28-02-2024,India_South,Storage,89.34,96.19,18.81,99.51,0
29-02-2024,US_East,Compute,200.75,213.14,98.6,99.39,0
29-02-2024,US_East,Storage,111.77,130.99,23.67,99.67,0
29-02-2024,US_West,Compute,172.72,202.2,87.08,99.34,0
29-02-2024,US_West,Storage,121.16,131.22,24.48,99.96,0
29-02-2024,India_South,Compute,136.49,164.09,69.77,98.99,0
29-02-2024,India_South,Storage,89.13,101,19.04,99.59,0
01-03-2024,US_East,Compute,216.95,230.11,109.54,100,0
01-03-2024,US_East,Storage,127.96,151.66,25.62,99.4,0
01-03-2024,US_West,Compute,176,215.89,85.71,99.55,0
01-03-2024,US_West,Storage,88.19,93.34,18.34,99.13,0
01-03-2024,India_South,Compute,144.04,172.56,75.2,99.81,0
01-03-2024,India_South,Storage,80.83,96.34,17.43,99.4,0
02-03-2024,US_East,Compute,212.32,227.63,114.2,99.63,0
02-03-2024,US_East,Storage,139.71,173.83,26.9,99.66,0
02-03-2024,US_West,Compute,174.78,215.2,89.66,99.4,0
02-03-2024,US_West,Storage,117.15,142.52,22.69,99.72,0
02-03-2024,India_South,Compute,146.91,167.5,74.45,99.91,0
02-03-2024,India_South,Storage,97.74,113.34,21.36,99.5,0
03-03-2024,US_East,Compute,203.08,246.23,106.81,99.26,1
03-03-2024,US_East,Storage,133.67,163.37,28.69,100,1
03-03-2024,US_West,Compute,149.25,182.67,75.73,99.34,1
03-03-2024,US_West,Storage,95.11,99.94,19.48,99.74,1
03-03-2024,India_South,Compute,150.52,166.36,76.51,99.38,1
03-03-2024,India_South,Storage,88.62,106.9,17.24,99.36,1
04-03-2024,US_East,Compute,204.33,242.33,109.49,99.57,0
04-03-2024,US_East,Storage,118.74,145.92,25.11,99.36,0
04-03-2024,US_West,Compute,178.77,202.51,85.51,99.86,0
04-03-2024,US_West,Storage,108.12,123.75,23.46,99.82,0
04-03-2024,India_South,Compute,135.77,166.26,72.61,99.2,0
04-03-2024,India_South,Storage,80.28,87.75,16.83,99.51,0
05-03-2024,US_East,Compute,209.15,259.35,111.99,99.39,0
05-03-2024,US_East,Storage,134.49,150.66,26.23,99.34,0
05-03-2024,US_West,Compute,164.13,202,80.91,99.38,0
05-03-2024,US_West,Storage,99.88,123.21,19.4,99.48,0
05-03-2024,India_South,Compute,131.48,139.77,62.95,99.62,0
05-03-2024,India_South,Storage,90.54,101.28,18.34,99.98,0
06-03-2024,US_East,Compute,204.63,227.94,103.05,99.6,0
06-03-2024,US_East,Storage,137.5,157.62,27.78,99.92,0
06-03-2024,US_West,Compute,182.02,200.93,87.82,99.36,0
06-03-2024,US_West,Storage,90.56,95.39,19.42,98.99,0
06-03-2024,India_South,Compute,159.36,169.69,77.79,98.95,0
06-03-2024,India_South,Storage,94.06,116.64,20.69,99.77,0
07-03-2024,US_East,Compute,184.27,225.12,101.33,99.22,0
07-03-2024,US_East,Storage,134.46,162.2,26.98,99.66,0
07-03-2024,US_West,Compute,177.72,211.06,84.7,99.58,0
07-03-2024,US_West,Storage,92.94,101.91,20.18,99.38,0
07-03-2024,India_South,Compute,158.48,183.33,77.87,99.04,0
07-03-2024,India_South,Storage,86.83,99.9,17.2,99.31,0
08-03-2024,US_East,Compute,198.57,210.84,105.18,99.7,0
08-03-2024,US_East,Storage,134.29,148.52,27.82,99.11,0
08-03-2024,US_West,Compute,157.53,180.04,85.78,99.14,0
08-03-2024,US_West,Storage,101.97,109.24,20.43,99.17,0
08-03-2024,India_South,Compute,153.16,189.9,84.2,99.2,0
08-03-2024,India_South,Storage,105.19,128.46,20.36,99,0
09-03-2024,US_East,Compute,191.34,208.8,96.67,100,0
09-03-2024,US_East,Storage,124.9,137.46,24.9,99.36,0
09-03-2024,US_West,Compute,193.86,225.63,98.05,99.42,0
09-03-2024,US_West,Storage,108.37,116.54,20.93,99.27,0
09-03-2024,India_South,Compute,140.23,155.84,71.61,99.7,0
09-03-2024,India_South,Storage,109.91,129.11,23.01,99.37,0
10-03-2024,US_East,Compute,189.69,211.41,96.34,99.81,1
10-03-2024,US_East,Storage,118.65,124.71,22.7,99.62,1
10-03-2024,US_West,Compute,161.79,187.14,87.26,99.41,1
10-03-2024,US_West,Storage,93.98,106.18,19.29,99.71,1
10-03-2024,India_South,Compute,154.06,189.79,79.06,99.62,1
10-03-2024,India_South,Storage,85.45,99.38,16.87,99.6,1
11-03-2024,US_East,Compute,219.52,241.77,105.13,99.2,0
11-03-2024,US_East,Storage,115.47,144.03,23,99.29,0
11-03-2024,US_West,Compute,167.95,205.17,88.32,99.18,0
11-03-2024,US_West,Storage,107.9,128.72,22.86,98.97,0
11-03-2024,India_South,Compute,158.29,193.75,82.06,99.61,0
11-03-2024,India_South,Storage,111.54,135.36,21.21,99.21,0
12-03-2024,US_East,Compute,211.04,231.09,107.79,99.47,0
12-03-2024,US_East,Storage,120.39,130.67,24.19,99.2,0
12-03-2024,US_West,Compute,162.39,178.32,83.41,99.38,0
12-03-2024,US_West,Storage,88.24,106,17.58,99.61,0
12-03-2024,India_South,Compute,152.44,173.37,81.44,99.68,0
12-03-2024,India_South,Storage,86.68,96.9,18.9,99.76,0
13-03-2024,US_East,Compute,214.42,258.24,116.64,99.44,0
13-03-2024,US_East,Storage,114.04,133.17,24.33,99.52,0
13-03-2024,US_West,Compute,167.4,205.46,87.94,99.45,0
13-03-2024,US_West,Storage,108.92,133.55,23.17,99.4,0
13-03-2024,India_South,Compute,140.31,162.25,70.4,99.55,0
13-03-2024,India_South,Storage,99.15,122.16,18.88,99.72,0
14-03-2024,US_East,Compute,196.8,209.84,93.79,99.59,0
14-03-2024,US_East,Storage,137.78,171.86,27.82,99.92,0
14-03-2024,US_West,Compute,178.4,216.78,97.28,99.05,0
14-03-2024,US_West,Storage,99.72,117.37,21.51,99.9,0
14-03-2024,India_South,Compute,135.51,146.88,64.37,99.49,0
14-03-2024,India_South,Storage,86.76,95.32,17.26,99.6,0
15-03-2024,US_East,Compute,180.33,213.68,86.41,99.87,0
15-03-2024,US_East,Storage,123.66,138.17,24.59,99.18,0
15-03-2024,US_West,Compute,160.25,170.35,87.84,99.61,0
15-03-2024,US_West,Storage,95.11,113.21,20.23,100,0
15-03-2024,India_South,Compute,149.54,169.87,71.15,99.95,0
15-03-2024,India_South,Storage,94.46,103.02,20.55,99.71,0
16-03-2024,US_East,Compute,207.57,252.11,102.19,99.36,0
16-03-2024,US_East,Storage,130.97,137.62,24.97,99.38,0
16-03-2024,US_West,Compute,151.79,180.32,78.54,99.44,0
16-03-2024,US_West,Storage,91.2,110.21,18.47,99.37,0
16-03-2024,India_South,Compute,150.55,160.81,72.97,99.23,0
16-03-2024,India_South,Storage,98.45,121.57,21.15,99.38,0
17-03-2024,US_East,Compute,189.16,219.39,100.09,99.23,1
17-03-2024,US_East,Storage,125.02,152.07,26.93,99.43,1
17-03-2024,US_West,Compute,170.75,196.74,92.81,99.53,1
17-03-2024,US_West,Storage,93.5,108.43,19.04,99.32,1
17-03-2024,India_South,Compute,159.68,170.69,79.69,99.25,1
17-03-2024,India_South,Storage,108.38,117.23,23.39,99.07,1
18-03-2024,US_East,Compute,209.86,239.99,104.01,99.47,0
18-03-2024,US_East,Storage,114.33,129.01,23.74,99.52,0
18-03-2024,US_West,Compute,159.99,192.78,87.35,99.33,0
18-03-2024,US_West,Storage,99.56,123.23,19.86,99.72,0
18-03-2024,India_South,Compute,144.93,159.2,77.25,99.57,0
18-03-2024,India_South,Storage,100.85,114.55,21.79,99.52,0
19-03-2024,US_East,Compute,205.58,255.32,102.72,99.49,0
19-03-2024,US_East,Storage,129.53,137.89,27.86,99.13,0
19-03-2024,US_West,Compute,182.47,222.8,100.01,98.94,0
19-03-2024,US_West,Storage,96.62,115.93,20,99.47,0
19-03-2024,India_South,Compute,132.74,152.71,66.42,99.35,0
19-03-2024,India_South,Storage,95.84,117.44,19.77,99.98,0
20-03-2024,US_East,Compute,207.76,241.31,101.91,99.37,0
20-03-2024,US_East,Storage,109.34,133.27,22.26,99.89,0
20-03-2024,US_West,Compute,163.47,184.59,89.7,99.58,0
20-03-2024,US_West,Storage,99.22,109.7,19.83,99.62,0
20-03-2024,India_South,Compute,163.87,196.63,84.11,99.72,0
20-03-2024,India_South,Storage,90.52,97.29,18.73,99.9,0
21-03-2024,US_East,Compute,220.55,272.63,111.85,99.8,0
21-03-2024,US_East,Storage,120.32,137.49,24.36,99.75,0
21-03-2024,US_West,Compute,178.19,193.84,91.96,99.43,0
21-03-2024,US_West,Storage,122.11,129.47,23.97,99.86,0
21-03-2024,India_South,Compute,149.55,175.79,77.39,99.38,0
21-03-2024,India_South,Storage,102.8,113.56,20.29,100,0
22-03-2024,US_East,Compute,190.32,206.58,102.86,99.63,0
22-03-2024,US_East,Storage,132.53,149.94,26.22,99.87,0
22-03-2024,US_West,Compute,176.71,212.37,87.87,99.36,0
22-03-2024,US_West,Storage,90.8,97.36,19.22,99.41,0
22-03-2024,India_South,Compute,159.49,199.22,76.67,99.33,0
22-03-2024,India_South,Storage,107.41,129.73,22.86,99.46,0
23-03-2024,US_East,Compute,196.05,229.19,107.45,98.88,0
23-03-2024,US_East,Storage,130.07,143.58,28.57,99.43,0
23-03-2024,US_West,Compute,164.3,192.67,81.4,100,0
23-03-2024,US_West,Storage,98.01,105.15,19.64,99.4,0
23-03-2024,India_South,Compute,157.46,168.56,84.86,99.92,0
23-03-2024,India_South,Storage,98.08,116.13,19.15,99.53,0
24-03-2024,US_East,Compute,224,236.47,106.65,99.39,1
24-03-2024,US_East,Storage,120.82,137.24,24.72,99.33,1
24-03-2024,US_West,Compute,172.75,201.98,85.87,99.25,1
24-03-2024,US_West,Storage,92.99,104.65,19.42,99.4,1
24-03-2024,India_South,Compute,136.5,152.71,71.12,99.58,1
24-03-2024,India_South,Storage,97.51,113.18,19.59,99.67,1
25-03-2024,US_East,Compute,211.3,223.52,116.02,99.41,0
25-03-2024,US_East,Storage,137.16,145.06,28.55,99.84,0
25-03-2024,US_West,Compute,159.05,175.84,86.17,99.49,0
25-03-2024,US_West,Storage,81.89,87.17,17.31,99.88,0
25-03-2024,India_South,Compute,160.47,184.87,81.44,99.96,0
25-03-2024,India_South,Storage,79.21,98.08,16.45,99.65,0
26-03-2024,US_East,Compute,197.62,239.34,96.26,98.94,0
26-03-2024,US_East,Storage,134.84,150.09,28.82,99.15,0
26-03-2024,US_West,Compute,172.47,183.45,82.08,99.35,0
26-03-2024,US_West,Storage,105.72,118.45,20.83,99.77,0
26-03-2024,India_South,Compute,153.81,192,84.4,100,0
26-03-2024,India_South,Storage,84.88,97.46,17.87,100,0
27-03-2024,US_East,Compute,199.69,212.68,95.95,99.29,0
27-03-2024,US_East,Storage,124.04,149.71,25.37,99.08,0
27-03-2024,US_West,Compute,162.78,188.84,80.63,99.43,0
27-03-2024,US_West,Storage,106.58,114.28,20.93,99.52,0
27-03-2024,India_South,Compute,157.03,189.12,85.17,99.49,0
27-03-2024,India_South,Storage,104.78,126.28,21.59,99.7,0
28-03-2024,US_East,Compute,206.93,230.29,107,99.89,0
28-03-2024,US_East,Storage,137.8,171.75,27.88,99.54,0
28-03-2024,US_West,Compute,165.49,199.48,83.22,99.57,0
28-03-2024,US_West,Storage,102.83,120.53,19.9,99.39,0
28-03-2024,India_South,Compute,153.92,171.76,77.62,99.62,0
28-03-2024,India_South,Storage,99.82,118.22,20.13,99.95,0
29-03-2024,US_East,Compute,205.6,224.68,104.11,99.5,0
29-03-2024,US_East,Storage,134.66,161.96,26.77,99.27,0
29-03-2024,US_West,Compute,150.14,187.33,76.61,99.04,0
29-03-2024,US_West,Storage,108.83,124.96,22.63,99.41,0
29-03-2024,India_South,Compute,149.77,185.54,77.76,99.26,0
29-03-2024,India_South,Storage,105.62,130.13,20.94,99.05,0
30-03-2024,US_East,Compute,208.66,226.29,110.38,99.5,0
30-03-2024,US_East,Storage,140.37,157.25,27.99,99.8,0
30-03-2024,US_West,Compute,158.52,179.75,77.54,99.7,0
30-03-2024,US_West,Storage,108.54,117.01,22.54,99.48,0
30-03-2024,India_South,Compute,158.04,190.71,76.4,99.32,0
30-03-2024,India_South,Storage,94.63,116.06,20.69,99.51,0
31-03-2024,US_East,Compute,195.29,212.41,100.1,99.41,1
31-03-2024,US_East,Storage,120.17,142.04,24,99.62,1
31-03-2024,US_West,Compute,181.7,207.75,97.37,99.13,1
31-03-2024,US_West,Storage,108.18,114.98,21.18,99.35,1
31-03-2024,India_South,Compute,161.33,177.55,80.59,99.62,1
31-03-2024,India_South,Storage,79,95.76,16.84,99.56,1
01-04-2024,US_East,Compute,201.62,242.94,100.87,99.15,0
01-04-2024,US_East,Storage,119.95,140.55,23.34,99.54,0
01-04-2024,US_West,Compute,164.42,181.9,88.47,99.81,0
01-04-2024,US_West,Storage,102.73,115.47,20.4,99.33,0
01-04-2024,India_South,Compute,154.08,163.75,81.45,99.6,0
01-04-2024,India_South,Storage,102.93,114.52,21.33,99.52,0
02-04-2024,US_East,Compute,163.55,186.65,80.21,99.59,0
02-04-2024,US_East,Storage,121.77,151.2,24.09,99.98,0
02-04-2024,US_West,Compute,172.98,204.58,93.47,99.55,0
02-04-2024,US_West,Storage,99.41,116.31,19.35,99.82,0
02-04-2024,India_South,Compute,136.61,163.76,70.3,99.56,0
02-04-2024,India_South,Storage,77.94,97.41,14.98,99.32,0
03-04-2024,US_East,Compute,210.97,230.55,115.59,99.6,0
03-04-2024,US_East,Storage,126.57,152.67,25.44,99.21,0
03-04-2024,US_West,Compute,168.44,181.93,85.9,99.61,0
03-04-2024,US_West,Storage,113.31,129.37,23.55,99.65,0
03-04-2024,India_South,Compute,160.29,199.91,76.73,99.11,0
03-04-2024,India_South,Storage,95.15,104.7,20.8,99.79,0
04-04-2024,US_East,Compute,181.98,197.69,89.78,99.44,0
04-04-2024,US_East,Storage,128.59,158.51,25.33,99.84,0
04-04-2024,US_West,Compute,170.06,202.2,84.71,99.5,0
04-04-2024,US_West,Storage,106.9,112.58,22.93,99.62,0
04-04-2024,India_South,Compute,143.96,157.68,73.44,99.36,0
04-04-2024,India_South,Storage,76.67,83.15,16.32,99.32,0
05-04-2024,US_East,Compute,192.46,210.46,93.39,99.26,0
05-04-2024,US_East,Storage,146.36,174.33,30.79,99.82,0
05-04-2024,US_West,Compute,158.88,188.48,79.63,99.13,0
05-04-2024,US_West,Storage,98.45,108.73,18.97,99.12,0
05-04-2024,India_South,Compute,154.67,169.2,74.22,99.58,0
05-04-2024,India_South,Storage,85.25,96.22,16.36,99.71,0
06-04-2024,US_East,Compute,209.44,253.6,102.74,99.31,0
06-04-2024,US_East,Storage,116.08,123.61,25.51,99.38,0
06-04-2024,US_West,Compute,174.37,209.78,93.81,100,0
06-04-2024,US_West,Storage,109.19,122.86,23.96,99.18,0
06-04-2024,India_South,Compute,155.14,169.15,83.75,99.53,0
06-04-2024,India_South,Storage,94.08,113.7,19.1,99.13,0
07-04-2024,US_East,Compute,205.67,233.45,107.01,99.49,1
07-04-2024,US_East,Storage,113.51,119.55,23.58,100,1
07-04-2024,US_West,Compute,156.74,170.6,82.13,99.63,1
07-04-2024,US_West,Storage,102.44,110.62,21.25,99.4,1
07-04-2024,India_South,Compute,164.38,180.99,79.18,99.77,1
07-04-2024,India_South,Storage,92.09,114.12,18.1,99.27,1
08-04-2024,US_East,Compute,197.95,231.82,104.12,99.42,0
08-04-2024,US_East,Storage,133.89,153.61,25.98,99.61,0
08-04-2024,US_West,Compute,178.36,209.15,91.82,99.12,0
08-04-2024,US_West,Storage,114.4,140.29,23.75,99.92,0
08-04-2024,India_South,Compute,144.61,171.45,78.47,99.74,0
08-04-2024,India_South,Storage,106.57,127.34,20.44,99.34,0
09-04-2024,US_East,Compute,191.97,238.71,102.87,99.57,0
09-04-2024,US_East,Storage,107.28,113.4,22.13,99.81,0
09-04-2024,US_West,Compute,160.21,193.92,87.1,99.43,0
09-04-2024,US_West,Storage,110.61,120.93,21.89,99.66,0
09-04-2024,India_South,Compute,158.27,196.19,83.69,99.28,0
